arthur,0714,0716,60,997,0,1
bertha,0804,0809,40,1007,200000,1
cristobal,0805,0808,50,999,0,3
dolly,0829,0904,60,997,0,0
edouard,0901,0906,65,1002,0,0
fay,0905,0908,60,998,4500000,0
seven,0907,0908,35,1013,0,0
gustav,0908,0912,100,960,340000,4
hanna,0912,0915,60,1001,20000000,3
isidore,0914,0927,125,934,1280000000,22
josephine,0917,0919,40,1006,0,0
kyle,0920,1012,85,980,5000000,1
lili,0921,1004,145,938,1160000000,15
fourteen,1014,1016,35,1002,0,0
