one,0528,0529,35,1006,0,0
ana,0811,0816,40,1003,0,0
bill,0815,0824,130,943,46200000,2
claudette,0816,0818,60,1005,350000,2
danny,0826,0829,60,1006,0,1
erika,0901,0903,50,1004,35000,0
fred,0907,0912,120,958,0,0
eight,0925,0926,35,1008,0,0
grace,1004,1006,65,986,0,0
henri,1006,1008,50,1005,0,0
ida,1104,1110,105,975,11400000,4
