andrea,0605,0607,65,992,86000,4
barry,0617,0620,45,1003,0,5
chantal,0707,0710,65,1003,10000000,1
dorian,0723,0803,60,1002,0,0
erin,0815,0818,45,1006,0,0
fernand,0825,0826,60,1001,1000000,14
gabrielle,0904,0913,65,1003,0,0
eight,0906,0907,35,1008,0,0
humberto,0908,0919,90,979,0,0
ingrid,0912,0917,85,983,1500000000,23
jerry,0929,1003,50,1005,0,0
karen,1003,1006,65,998,0,0
lorenzo,1021,1024,50,1000,0,0
melissa,1118,1121,65,980,0,0
unnamed,1205,1207,50,997,0,0
