alberto,0610,0614,70,995,420000,2
unnamed,0717,0718,50,998,0,0
beryl,0718,0721,60,1000,0,0
chris,0801,0804,65,1001,0,0
debby,0821,0826,50,999,0,0
ernesto,0824,0901,75,985,500000000,11
florence,0903,0913,90,974,200000,0
gordon,0911,0920,120,955,3800000,0
helene,0912,0924,120,955,0,0
isaac,0927,1002,85,985,0,0
