ana,0508,0511,60,998,0,2
bill,0616,0618,60,997,100000000,9
claudette,0713,0714,50,1003,0,0
danny,0818,0824,125,960,0,0
erika,0825,0829,50,1001,511400000,35
fred,0830,0906,85,986,2500000,9
grace,0905,0909,60,1000,0,0
henri,0908,0911,50,1003,0,0
nine,0916,0919,35,1006,0,0
ida,0918,0927,50,1001,0,0
joaquin,0928,1008,155,931,200000000,34
kate,1108,1111,85,980,0,0
